ID_MISSION,TYPE_MISSION,VILLE_DEPART,VILLE_DESTINATION,TRANSPORT,ALLER_RETOUR,IMPACT_CARBONE
LA_202610289,Business Meeting,Los Angeles,Berlin,Avion,oui,1.4294535640093204
LA_2026102810,Training,Los Angeles,New-York,Train,oui,0.01889087659685161
LA_2026102811,Business Meeting,Los Angeles,Washington,Avion,oui,0.575626421656058
LA_2026102812,Business Meeting,Los Angeles,Buenos Aires,Avion,oui,1.5119532616612168
LA_2026102813,Internal Meeting,Los Angeles,London,Avion,oui,1.345263111598265
LA_2026102814,Conference,Los Angeles,Wellington,Avion,oui,1.6579812304884136
LA_2026102815,Business Meeting,Los Angeles,Rio de Janeiro,Avion,oui,1.555835237271647
LA_2026102816,Training,Shanghai,Sao Paulo,Avion,oui,2.8362472692793705
LA_2026102817,Internal Meeting,Los Angeles,Dubaï,Avion,non,2.0493842213954947
LA_2026102818,Conference,Shanghai,Lille,Avion,oui,1.396756559964023
LA_2026102819,Training,Shanghai,Los Angeles,Avion,oui,1.600472390929126
LA_2026102820,Development,Shanghai,Washington,Avion,oui,1.8362697040386036
LA_2026102821,Development,Los Angeles,Bordeaux,Avion,oui,1.4170327658036175
LA_2026102822,Business Meeting,Los Angeles,Bogota,Avion,oui,0.8657447149167741
LA_2026102823,Internal Meeting,Los Angeles,Marseille,Avion,oui,1.4869533038903642
LA_2026102824,Conference,Shanghai,Stockholm,Avion,oui,1.194630087263967
LA_2026102825,Business Meeting,Los Angeles,Oslo,Avion,oui,1.3175618612748543
LA_2026102826,Internal Meeting,Los Angeles,Alger,Avion,oui,1.5448563309532
LA_2026102827,Conference,Los Angeles,Shanghai,Avion,oui,1.600472390929126
LA_2026102828,Development,Los Angeles,Pekin,Avion,oui,1.5439352100455292
NewYork_202610280,Conference,New-York,Shanghai,Avion,oui,1.8169194861576556
NewYork_202610281,Business Meeting,New-York,Berlin,Avion,oui,0.984889681053484
NewYork_202610282,Business Meeting,New-York,Compiègne,Avion,oui,0.9030591958502655
NewYork_202610283,Business Meeting,New-York,Lille,Avion,oui,0.8979777320096011
NewYork_202610284,Development,New-York,Bordeaux,Avion,oui,0.8962776787694506
NewYork_202610285,Development,New-York,Lille,Avion,oui,0.8979777320096011
NewYork_202610286,Development,New-York,New-York,Transports en commun,oui,0.00032
NewYork_202610287,Business Meeting,Paris,Auckland,Avion,non,2.833447079673439
NewYork_202610288,Conference,New-York,New-York,Transports en commun,oui,0.00032
NewYork_202610289,Internal Meeting,New-York,Compiègne,Avion,oui,0.9030591958502655
NewYork_2026102810,Development,New-York,Shanghai,Avion,oui,1.8169194861576556
NewYork_2026102811,Business Meeting,New-York,Sao Paulo,Avion,oui,1.1826559757271313
NewYork_2026102812,Business Meeting,New-York,Bordeaux,Avion,oui,0.8962776787694506
NewYork_2026102813,Training,New-York,Oslo,Avion,oui,0.9134075588093487
NewYork_2026102814,Development,New-York,Washington,Avion,non,0.10923366307301795
NewYork_2026102815,Training,New-York,Alger,Avion,oui,0.998761614561318
NewYork_2026102816,Internal Meeting,New-York,Marseille,Avion,oui,0.9727721712159599
Paris_202610280,Business Meeting,Paris,New-York,Avion,oui,0.901681650994046
Paris_202610281,Training,Paris,London,Avion,oui,0.11318954553164326
Paris_202610282,Internal Meeting,Shanghai,Shanghai,Transports en commun,non,0.00032
Paris_202610283,Development,Paris,Oslo,Avion,non,0.2687199100657109
Paris_202610284,Conference,Paris,Rio de Janeiro,Avion,oui,1.4081517422419538
Paris_202610285,Business Meeting,Paris,Rio de Janeiro,Avion,oui,1.4081517422419538
Paris_202610286,Internal Meeting,Paris,Marseille,Train,oui,0.0031694362087930045
Paris_202610287,Internal Meeting,Paris,Melbourne,Avion,non,2.566770544094725
Paris_202610288,Training,Paris,Oslo,Avion,non,0.2687199100657109
Paris_202610289,Development,Paris,Tunis,Avion,oui,0.34834836520291734
Paris_2026102810,Conference,Paris,Oslo,Avion,oui,0.2687199100657109
Paris_2026102811,Business Meeting,Paris,New-York,Avion,oui,0.901681650994046
Paris_2026102812,Business Meeting,Paris,Lille,Train,oui,0.0009831170647295673
Paris_2026102813,Development,Paris,Bogota,Avion,oui,1.325797970330642
Paris_2026102814,Business Meeting,Paris,Alger,Avion,oui,0.2691921196053137
Paris_2026102815,Conference,Paris,Dubaï,Avion,oui,0.811886676556389
Paris_2026102816,Conference,Paris,Sao Paulo,Avion,oui,1.4434630517516773
Paris_2026102817,Business Meeting,Paris,Los Angeles,Avion,oui,1.395415044789705
Paris_2026102818,Training,Paris,Marseille,Train,oui,0.0031694362087930045
Paris_2026102819,Training,Paris,Mexico,Avion,oui,1.3870884561150771
Paris_2026102820,Development,Paris,Tunis,Avion,non,0.34834836520291734
Paris_2026102821,Conference,Paris,Sidney,Avion,oui,2.5924955976413657
Paris_2026102822,Business Meeting,Paris,London,Avion,oui,0.11318954553164326
Paris_2026102823,Development,Paris,Dubaï,Avion,oui,0.811886676556389
Paris_2026102824,Development,Paris,Helsinki,Avion,oui,0.3747427088664133
Paris_2026102825,Conference,Paris,Wellington,Avion,oui,2.900334109892404
Paris_2026102826,Internal Meeting,Paris,Shanghai,Avion,oui,1.4223876481580384
Paris_2026102827,Conference,Paris,Tunis,Avion,oui,0.34834836520291734
Paris_2026102828,Conference,Paris,London,Avion,oui,0.11318954553164326
Paris_2026102829,Development,Paris,Montreal,Avion,non,0.8512182357438587
Paris_2026102830,Development,Shanghai,Buenos Aires,Avion,oui,2.9995995303516705
Paris_2026102831,Training,Paris,Rio de Janeiro,Avion,oui,1.4081517422419538
Paris_2026102832,Business Meeting,Paris,Berlin,Avion,oui,0.2508157264356068
Paris_2026102833,Development,Paris,Marseille,Avion,oui,0.19486719622262397
Paris_2026102834,Training,Paris,Berlin,Avion,non,0.2508157264356068
Paris_2026102835,Development,Paris,Shanghai,Avion,oui,1.4223876481580384
Paris_2026102836,Training,Paris,Melbourne,Avion,oui,2.566770544094725
Paris_2026102837,Development,Paris,Pekin,Avion,oui,1.2633382822788028
Paris_2026102838,Business Meeting,Paris,Tunis,Avion,oui,0.34834836520291734
Shanghai_202610280,Development,Shanghai,Rio de Janeiro,Avion,oui,2.7870907514863834
Shanghai_202610281,Conference,Shanghai,Sidney,Avion,oui,1.212461805067038
Shanghai_202610282,Conference,Shanghai,Compiègne,Avion,oui,1.4121380605828333
Shanghai_202610283,Business Meeting,Shanghai,Helsinki,Avion,oui,1.1355649853358931
Shanghai_202610284,Training,Shanghai,Helsinki,Avion,oui,1.1355649853358931
Shanghai_202610285,Conference,Paris,Wellington,Avion,oui,2.900334109892404
Shanghai_202610286,Internal Meeting,Shanghai,Buenos Aires,Avion,oui,2.9995995303516705
Shanghai_202610287,Conference,Shanghai,Helsinki,Avion,oui,1.1355649853358931
Shanghai_202610288,Conference,Paris,Shanghai,Avion,non,1.4223876481580384
Shanghai_202610289,Development,Shanghai,Vancouver,Avion,oui,1.3864924401536767
Shanghai_2026102810,Business Meeting,Shanghai,Los Angeles,Avion,oui,1.600472390929126
Shanghai_2026102811,Training,New-York,Tokyo,Avion,oui,1.6632323701187266
Shanghai_2026102812,Training,Shanghai,Pekin,Train,oui,0.005125689076207684
Shanghai_2026102813,Training,Shanghai,Sao Paulo,Avion,oui,2.8362472692793705
BERLIN_202610290,Business Meeting,Berlin,Lima,Avion,oui,1.7010467098208113
BERLIN_202610291,Business Meeting,Berlin,Osaka,Avion,oui,1.354654233742313
BERLIN_202610292,Internal Meeting,Berlin,Bordeaux,Avion,oui,0.26659979154891283
BERLIN_202610293,Training,Berlin,Rabat,Avion,oui,0.5059411664456938
BERLIN_202610294,Development,Berlin,Buenos Aires,Avion,oui,1.8247175277698704
BERLIN_202610295,Training,Berlin,Bordeaux,Avion,oui,0.26659979154891283
BERLIN_202610296,Conference,Berlin,Vancouver,Avion,oui,1.2271526170062694
BERLIN_202610297,Business Meeting,Berlin,Stockholm,Avion,oui,0.23365209633025752
BERLIN_202610298,Development,Berlin,Auckland,Avion,oui,2.7120891567911634
BERLIN_202610299,Conference,Paris,Auckland,Avion,non,2.833447079673439
BERLIN_2026102910,Internal Meeting,Berlin,Oslo,Avion,oui,0.2408317161090215
BERLIN_2026102911,Development,Berlin,Buenos Aires,Avion,oui,1.8247175277698704
BERLIN_2026102912,Conference,Paris,Auckland,Avion,oui,2.833447079673439
BERLIN_2026102913,Business Meeting,Berlin,Compiègne,Avion,oui,0.2348762145071542
BERLIN_2026102914,Conference,Berlin,Pekin,Avion,oui,1.1327413122604757
BERLIN_2026102915,Development,Berlin,Berlin,Transports en commun,oui,0.00032
BERLIN_2026102916,Development,Berlin,Dubaï,Avion,oui,0.7172509834741226
BERLIN_2026102917,Development,Berlin,Berlin,Transports en commun,oui,0.00032
BERLIN_2026102918,Development,Paris,Stockholm,Avion,oui,0.3064524506233772
BERLIN_2026102919,Business Meeting,Berlin,Sidney,Avion,oui,2.4609158217057128
BERLIN_2026102920,Training,Shanghai,Montreal,Avion,oui,1.7394202362904245
BERLIN_2026102921,Business Meeting,Berlin,Tunis,Avion,oui,0.41059450868541497
LONDON_202610290,Development,Paris,Buenos Aires,Avion,oui,1.69412997667271
LONDON_202610291,Internal Meeting,Shanghai,Helsinki,Avion,oui,1.1355649853358931
LONDON_202610292,Development,London,Dubaï,Avion,oui,0.8462864062221045
LONDON_202610293,Training,London,Bordeaux,Avion,oui,0.21594706427273094
LONDON_202610294,Business Meeting,London,Wellington,Avion,oui,2.874209916003012
LONDON_202610295,Business Meeting,London,Stockholm,Avion,oui,0.2856740096546725
LONDON_202610296,Internal Meeting,Los Angeles,Buenos Aires,Avion,oui,1.5119532616612168
LONDON_202610297,Internal Meeting,London,Sidney,Avion,oui,2.59752122589613
LONDON_202610298,Conference,London,Wellington,Avion,oui,2.874209916003012
LONDON_202610299,Training,London,Marseille,Avion,oui,0.20508872977185863
LONDON_2026102910,Development,London,Montreal,Avion,oui,0.8080157246730256
LONDON_2026102911,Development,London,Buenos Aires,Avion,oui,1.706002999032621
LONDON_2026102912,Conference,London,London,Transports en commun,oui,0.00032
LONDON_2026102913,Internal Meeting,London,Bogota,Avion,oui,1.305914171107785
LONDON_2026102914,Internal Meeting,London,Montreal,Avion,oui,0.8080157246730256
LONDON_2026102915,Training,London,London,Transports en commun,oui,0.00032
LONDON_2026102916,Internal Meeting,London,Pekin,Avion,oui,1.2517376203157784
LONDON_2026102917,Internal Meeting,London,Dubaï,Avion,oui,0.8462864062221045
LONDON_2026102918,Conference,London,Rio de Janeiro,Avion,oui,1.4249159912105867
LONDON_2026102919,Training,London,Berlin,Avion,oui,0.2646797773164078
LONDON_2026102920,Conference,London,Helsinki,Avion,oui,0.3582973678914279
LONDON_2026102921,Business Meeting,London,Mexico,Avion,oui,1.3438348114697487
LONDON_2026102922,Conference,London,Lille,Avion,oui,0.08722071305468451
LONDON_2026102923,Business Meeting,London,Mexico,Avion,oui,1.3438348114697487
LONDON_2026102924,Development,London,Marseille,Avion,oui,0.20508872977185863
LONDON_2026102925,Internal Meeting,London,Lima,Avion,oui,1.5601955023922407
LONDON_2026102926,Training,London,Bordeaux,Avion,oui,0.21594706427273094
LONDON_2026102927,Development,London,Bordeaux,Avion,oui,0.21594706427273094
LONDON_2026102928,Business Meeting,London,Alger,Avion,oui,0.32773676062467577
LA_202610290,Development,Los Angeles,Helsinki,Avion,oui,1.3841106789418138
LA_202610291,Business Meeting,Los Angeles,Lima,Avion,oui,1.0367011522757683
LA_202610292,Development,Los Angeles,Lima,Avion,oui,1.0367011522757683
LA_202610293,Training,Paris,Bordeaux,Avion,oui,0.15313514345282228
LA_202610294,Development,Los Angeles,Mexico,Avion,oui,0.38320138291896094
LA_202610295,Training,Los Angeles,Oslo,Avion,oui,1.3175618612748543
LA_202610296,Business Meeting,Los Angeles,Marseille,Avion,oui,1.4869533038903642
LA_202610297,Development,Los Angeles,Shanghai,Avion,oui,1.600472390929126
LA_202610298,Internal Meeting,Los Angeles,Bogota,Avion,oui,0.8657447149167741
LA_202610299,Development,Los Angeles,Oslo,Avion,oui,1.3175618612748543
LA_2026102910,Development,Los Angeles,Mexico,Avion,oui,0.38320138291896094
LA_2026102911,Internal Meeting,Los Angeles,Los Angeles,Transports en commun,oui,0.00032
LA_2026102912,Conference,Los Angeles,Helsinki,Avion,oui,1.3841106789418138
LA_2026102913,Training,Los Angeles,Rio de Janeiro,Avion,non,1.555835237271647
LA_2026102914,Internal Meeting,Los Angeles,Alger,Avion,oui,1.5448563309532
LA_2026102915,Training,Los Angeles,Bordeaux,Avion,oui,1.4170327658036175
LA_2026102916,Development,Los Angeles,Stockholm,Avion,oui,1.3642940406590542
LA_2026102917,Business Meeting,Los Angeles,Vancouver,Avion,oui,0.34272661539320814
LA_2026102918,Development,Los Angeles,Alger,Avion,oui,1.5448563309532
LA_2026102919,Training,Los Angeles,Sao Paulo,Avion,oui,1.520210334023299
LA_2026102920,Training,Los Angeles,Bordeaux,Avion,oui,1.4170327658036175
LA_2026102921,Internal Meeting,Shanghai,Buenos Aires,Avion,oui,2.9995995303516705
LA_2026102922,Business Meeting,Los Angeles,Rio de Janeiro,Avion,oui,1.555835237271647
LA_2026102923,Internal Meeting,Los Angeles,Los Angeles,Transports en commun,oui,0.00032
LA_2026102924,Internal Meeting,Los Angeles,Oslo,Avion,non,1.3175618612748543
LA_2026102925,Business Meeting,Paris,Oslo,Avion,oui,0.2687199100657109
LA_2026102926,Conference,Los Angeles,Stockholm,Avion,oui,1.3642940406590542
LA_2026102927,Internal Meeting,Los Angeles,Marseille,Avion,oui,1.4869533038903642
NewYork_202610290,Internal Meeting,New-York,Stockholm,Avion,oui,0.9751235348104391
NewYork_202610291,Development,Shanghai,Bogota,Avion,non,2.4004103277394337
NewYork_202610292,Internal Meeting,New-York,Dubaï,Avion,oui,1.687501204543864
NewYork_202610293,Internal Meeting,New-York,Rio de Janeiro,Avion,oui,1.1936436319563202
NewYork_202610294,Training,New-York,Wellington,Avion,oui,2.2037547203645382
NewYork_202610295,Training,New-York,Sao Paulo,Avion,oui,1.1826559757271313
NewYork_202610296,Training,New-York,Alger,Avion,oui,0.998761614561318
NewYork_202610297,Conference,New-York,New-York,Transports en commun,oui,0.00032
NewYork_202610298,Training,New-York,Shanghai,Avion,non,1.8169194861576556
NewYork_202610299,Internal Meeting,New-York,Washington,Train,oui,0.0015762541967073106
NewYork_2026102910,Business Meeting,New-York,Auckland,Avion,non,2.1719363105000955
NewYork_2026102911,Development,New-York,Osaka,Avion,oui,1.7021198028261946
NewYork_2026102912,Internal Meeting,New-York,Lille,Avion,oui,0.8979777320096011
NewYork_2026102913,Business Meeting,New-York,Shanghai,Avion,oui,1.8169194861576556
NewYork_2026102914,Internal Meeting,New-York,Lima,Avion,oui,0.9074036236801507
NewYork_2026102915,Training,New-York,Lima,Avion,oui,0.9074036236801507
NewYork_2026102916,Training,New-York,Osaka,Avion,oui,1.7021198028261946
NewYork_2026102917,Development,New-York,Marseille,Avion,oui,0.9727721712159599
NewYork_2026102918,Training,New-York,Helsinki,Avion,oui,1.0205069146233336
NewYork_2026102919,Internal Meeting,New-York,Montreal,Avion,oui,0.16224264853993534
NewYork_2026102920,Internal Meeting,New-York,Compiègne,Avion,oui,0.9030591958502655
NewYork_2026102921,Business Meeting,New-York,Dubaï,Avion,oui,1.687501204543864
NewYork_2026102922,Internal Meeting,New-York,Wellington,Avion,oui,2.2037547203645382
NewYork_2026102923,Conference,New-York,Oslo,Avion,non,0.9134075588093487
NewYork_2026102924,Business Meeting,New-York,Dubaï,Avion,oui,1.687501204543864
NewYork_2026102925,Internal Meeting,New-York,Pekin,Avion,oui,1.6847864622747322
NewYork_2026102926,Conference,New-York,Tokyo,Avion,oui,1.6632323701187266
NewYork_2026102927,Internal Meeting,New-York,Sidney,Avion,oui,2.4447508211780637
NewYork_2026102928,Conference,London,Washington,Avion,oui,0.911006281280688
NewYork_2026102929,Development,New-York,Montreal,Avion,oui,0.16224264853993534
NewYork_2026102930,Internal Meeting,New-York,Helsinki,Avion,oui,1.0205069146233336
Paris_202610290,Conference,Shanghai,Marseille,Avion,oui,1.4563095780065731
Paris_202610291,Internal Meeting,Paris,Tunis,Avion,oui,0.34834836520291734
Paris_202610292,Business Meeting,Paris,Mexico,Avion,oui,1.3870884561150771
Paris_202610293,Internal Meeting,Paris,Marseille,Train,oui,0.0031694362087930045
Paris_202610294,Development,Paris,Mexico,Avion,oui,1.3870884561150771
Paris_202610295,Training,Paris,Lima,Avion,oui,1.572927709365489
Paris_202610296,Internal Meeting,Paris,Pekin,Avion,oui,1.2633382822788028
Paris_202610297,Business Meeting,Paris,Montreal,Avion,oui,0.8512182357438587
Paris_202610298,Development,Paris,Shanghai,Avion,oui,1.4223876481580384
Paris_202610299,Conference,Paris,Vancouver,Avion,oui,1.2186899748696762
Paris_2026102910,Conference,New-York,Stockholm,Avion,oui,0.9751235348104391
Paris_2026102911,Development,Paris,Marseille,Train,oui,0.0031694362087930045
Paris_2026102912,Training,Paris,Sidney,Avion,oui,2.5924955976413657
Paris_2026102913,Business Meeting,Paris,Mexico,Avion,oui,1.3870884561150771
Paris_2026102914,Business Meeting,Paris,Bordeaux,Train,oui,0.0023930259247036704
Paris_2026102915,Business Meeting,Paris,Berlin,Avion,oui,0.2508157264356068
Paris_2026102916,Internal Meeting,Paris,Helsinki,Avion,oui,0.3747427088664133
Paris_2026102917,Internal Meeting,Paris,Montreal,Avion,oui,0.8512182357438587
Paris_2026102918,Business Meeting,Paris,Los Angeles,Avion,oui,1.395415044789705
Paris_2026102919,Business Meeting,Paris,Shanghai,Avion,oui,1.4223876481580384
Paris_2026102920,Business Meeting,Paris,Bordeaux,Train,oui,0.0023930259247036704
Paris_2026102921,Conference,Paris,Montreal,Avion,oui,0.8512182357438587
Paris_2026102922,Internal Meeting,Paris,Shanghai,Avion,oui,1.4223876481580384
Paris_2026102923,Internal Meeting,Shanghai,Osaka,Avion,oui,0.2726737248640281
Paris_2026102924,Conference,Paris,Marseille,Train,oui,0.0031694362087930045
Paris_2026102925,Development,Paris,Dubaï,Avion,oui,0.811886676556389
Paris_2026102926,Business Meeting,Paris,Washington,Avion,oui,0.9515926527898403
Paris_2026102927,Conference,Paris,Oslo,Avion,non,0.2687199100657109
Paris_2026102928,Training,Paris,Shanghai,Avion,oui,1.4223876481580384
Paris_2026102929,Internal Meeting,Paris,Lima,Avion,oui,1.572927709365489
Paris_2026102930,Internal Meeting,New-York,Mexico,Avion,oui,0.6204535232348771
Paris_2026102931,Development,Paris,Compiègne,Avion,oui,0.04302186461491883
Paris_2026102932,Internal Meeting,Paris,Buenos Aires,Avion,non,1.69412997667271
Shanghai_202610290,Conference,Shanghai,Lille,Avion,oui,1.396756559964023
Shanghai_202610291,Internal Meeting,Shanghai,Oslo,Avion,oui,1.243671863305568
Shanghai_202610292,Business Meeting,Shanghai,London,Avion,oui,1.4123024771156072
Shanghai_202610293,Business Meeting,Shanghai,Pekin,Taxi,oui,0.5330716639255991
Shanghai_202610294,Internal Meeting,Shanghai,Shanghai,Transports en commun,oui,0.00032
Shanghai_202610295,Development,Shanghai,Compiègne,Avion,non,1.4121380605828333
Shanghai_202610296,Conference,Shanghai,Dubaï,Avion,oui,0.9907597988291489
Shanghai_202610297,Training,Shanghai,Berlin,Avion,oui,1.2908874210723222
Shanghai_202610298,Internal Meeting,Shanghai,Shanghai,Transports en commun,oui,0.00032
