ID_MATERIELINFO,TYPE,MODELE,IMPACT,ECRAN
Paris_MATERIEL_INFO_202610028,ecran,32pouces et plus,0.59,non
Shanghai_MATERIEL_INFO_202610025,smartphone,modèle par défaut,0.063,non
Paris_MATERIEL_INFO_2026100212,station d'accueil,modèle par défaut,0.026,non
Paris_MATERIEL_INFO_202610023,serveur,serveur de stockage,2.5,non
Paris_MATERIEL_INFO_202610032,pc fixe,precision tower 7xxx,0.555,non
NewYork_MATERIEL_INFO_202610030,pc fixe,mac mini,0.27,non
NewYork_MATERIEL_INFO_2026100310,pc fixe,z,0.409,non
BERLIN_MATERIEL_INFO_202610030,pc fixe,z,0.409,non
LA_MATERIEL_INFO_202610034,pc fixe,zhan,0.264,non
NewYork_MATERIEL_INFO_202610035,pc fixe,station de travail (moy),0.6,non
NewYork_MATERIEL_INFO_202610038,pc fixe,pc fixe (moy),0.3,non
Paris_MATERIEL_INFO_202610033,pc fixe tout-en-un,modèle par défaut,0.352,non
LA_MATERIEL_INFO_202610038,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
LA_MATERIEL_INFO_202610030,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
LA_MATERIEL_INFO_202610031,pc fixe tout-en-un,optiplex all-in-one 5xxx,0.318,non
Shanghai_MATERIEL_INFO_202610035,pc fixe tout-en-un,optiplex all-in-one 7xxx,0.382,non
NewYork_MATERIEL_INFO_202610039,pc fixe tout-en-un,mac pro,0.9,non
LA_MATERIEL_INFO_202610033,pc fixe tout-en-un,mac pro,0.9,non
Shanghai_MATERIEL_INFO_202610034,pc portable,modèle par défaut,0.26,non
LONDON_MATERIEL_INFO_202610030,pc portable,chromebook 11-13pouces,0.175,non
LA_MATERIEL_INFO_2026100310,pc portable,elitebook 10xx,0.223,non
LA_MATERIEL_INFO_202610035,pc portable,elitebook 10xx,0.223,non
NewYork_MATERIEL_INFO_202610031,pc portable,latitude 3xxx,0.22,non
NewYork_MATERIEL_INFO_202610034,pc portable,precision 5xxx,0.28,non
Shanghai_MATERIEL_INFO_202610036,pc portable,macbook pro 13pouces,0.256,non
Shanghai_MATERIEL_INFO_202610039,pc portable,macbook pro 15/16pouces,0.33,non
LA_MATERIEL_INFO_202610039,pc portable,moyenne 13pouces,0.25,non
NewYork_MATERIEL_INFO_202610033,pc portable,moyenne 17pouces,0.365,non
LA_MATERIEL_INFO_202610037,ecran,jusqu'à 23pouces,0.35,non
LA_MATERIEL_INFO_2026100312,vidéo projecteur,transportable,0.094,non
Shanghai_MATERIEL_INFO_202610031,vidéo projecteur,pour salle,0.15,non
LONDON_MATERIEL_INFO_202610031,smartphone,modèle par défaut,0.063,non
Paris_MATERIEL_INFO_202610030,station d'accueil,modèle par défaut,0.026,non
Shanghai_MATERIEL_INFO_202610033,clavier,modèle par défaut,0.024,non
LONDON_MATERIEL_INFO_202610032,souris,modèle par défaut,0.005,non
NewYork_MATERIEL_INFO_202610037,borne wifi,modèle par défaut,0.01,non
BERLIN_MATERIEL_INFO_202610040,pc fixe,prodesk mini/dm,0.1,non
BERLIN_MATERIEL_INFO_202610042,serveur,serveur de stockage,2.5,non
BERLIN_MATERIEL_INFO_202610043,pc portable,latitude 7xxx,0.264,non
LONDON_MATERIEL_INFO_202610040,pc fixe tout-en-un,imac pro,0.7,non
LONDON_MATERIEL_INFO_202610041,pc fixe tout-en-un,imac pro,0.7,non
LONDON_MATERIEL_INFO_202610042,pc portable,latitude 7xxx,0.264,non
LONDON_MATERIEL_INFO_202610043,pc portable,precision 3xxx,0.266,non
LONDON_MATERIEL_INFO_202610044,ecran,24pouces-31pouces,0.43,non
LONDON_MATERIEL_INFO_202610046,borne wifi,modèle par défaut,0.01,non
LONDON_MATERIEL_INFO_202610047,pc fixe,mac pro,0.9,non
LONDON_MATERIEL_INFO_202610048,pc fixe,"elite (tower, sff, one)",0.393,non
LA_MATERIEL_INFO_202610040,pc portable,precision 3xxx,0.266,non
LA_MATERIEL_INFO_202610041,pc fixe tout-en-un,modèle par défaut,0.352,non
LA_MATERIEL_INFO_202610045,pc fixe tout-en-un,modèle par défaut,0.352,non
LA_MATERIEL_INFO_202610046,pc fixe,optiplex tower,0.26,non
LA_MATERIEL_INFO_202610048,ecran,24pouces-31pouces,0.43,non
LA_MATERIEL_INFO_202610049,pc fixe,mac mini,0.27,non
NewYork_MATERIEL_INFO_202610040,pc fixe,"elite (tower, sff, one)",0.393,non
NewYork_MATERIEL_INFO_202610041,pc portable,latitude 7xxx,0.264,non
NewYork_MATERIEL_INFO_202610042,pc fixe tout-en-un,imac 21pouces retina,0.3,non
Paris_MATERIEL_INFO_202610040,pc fixe,optiplex small,0.24,non
Paris_MATERIEL_INFO_202610041,pc fixe,optiplex small,0.24,non
Paris_MATERIEL_INFO_202610042,imprimante,laser a3 (40-99kg),0.96,non
Paris_MATERIEL_INFO_202610043,pc fixe,elitedesk dm,0.23,non
Paris_MATERIEL_INFO_202610044,pc fixe tout-en-un,imac 21pouces,0.29,non
Paris_MATERIEL_INFO_202610046,pc fixe,wyse thin client,0.069,non
Paris_MATERIEL_INFO_202610047,imprimante,laser a3 (40-99kg),0.96,non
Paris_MATERIEL_INFO_202610048,station d'accueil,modèle par défaut,0.026,non
Paris_MATERIEL_INFO_202610049,pc fixe tout-en-un,optiplex all-in-one 5xxx,0.318,non
Paris_MATERIEL_INFO_2026100411,pc portable,latitude 7xxx,0.264,non
Shanghai_MATERIEL_INFO_202610042,pc portable,elitebook 6xx,0.175,non
Shanghai_MATERIEL_INFO_202610044,pc portable,elitebook 8xx,0.29,non
Shanghai_MATERIEL_INFO_202610045,pc fixe,rasberry pi 4,0.015,non
Shanghai_MATERIEL_INFO_202610047,pc portable,omen,0.356,non
Shanghai_MATERIEL_INFO_202610049,ecran,jusqu'à 23pouces,0.35,non
Shanghai_MATERIEL_INFO_2026100410,imprimante,modèle par défaut,0.5,non
Shanghai_MATERIEL_INFO_2026100411,vidéo projecteur,pour amphi,0.2,non
BERLIN_MATERIEL_INFO_202610051,pc portable,latitude 3xxx,0.22,non
LONDON_MATERIEL_INFO_202610050,pc fixe,"elite (tower, sff, one)",0.393,non
LONDON_MATERIEL_INFO_202610052,pc portable,precision 3xxx,0.266,non
LONDON_MATERIEL_INFO_202610053,pc portable,latitude 3xxx,0.22,non
LONDON_MATERIEL_INFO_202610055,pc fixe,"elitedesk (tower, sff, one)",0.393,non
LONDON_MATERIEL_INFO_202610057,pc fixe tout-en-un,imac 21pouces retina,0.3,non
LONDON_MATERIEL_INFO_202610058,pc portable,elitebook 6xx,0.175,non
LONDON_MATERIEL_INFO_202610059,tablette,modèle par défaut,0.15,non
LONDON_MATERIEL_INFO_2026100510,disque dur,modèle par défaut,0.01,non
LONDON_MATERIEL_INFO_2026100512,pc portable,omen,0.356,non
LONDON_MATERIEL_INFO_2026100513,pc portable,elitebook 10xx,0.223,non
LA_MATERIEL_INFO_202610050,vidéo projecteur,pour amphi,0.2,non
LA_MATERIEL_INFO_202610051,pc portable,macbook air retina,0.176,non
LA_MATERIEL_INFO_202610052,ecran,24pouces-31pouces,0.43,non
LA_MATERIEL_INFO_202610053,pc fixe,elitedesk dm,0.23,non
LA_MATERIEL_INFO_202610054,pc fixe,z,0.409,non
LA_MATERIEL_INFO_202610055,pc portable,moyenne 14/15pouces,0.294,non
NewYork_MATERIEL_INFO_202610050,borne wifi,modèle par défaut,0.01,non
NewYork_MATERIEL_INFO_202610051,pc fixe,prodesk mini/dm,0.1,non
NewYork_MATERIEL_INFO_202610052,pc portable,precision 7xxx,0.304,non
NewYork_MATERIEL_INFO_202610053,pc portable,zbook,0.303,non
NewYork_MATERIEL_INFO_202610055,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
NewYork_MATERIEL_INFO_202610056,pc fixe,precision tower 3xxx,0.285,non
NewYork_MATERIEL_INFO_202610057,pc fixe,pc fixe (moy),0.3,non
NewYork_MATERIEL_INFO_202610058,pc portable,omen,0.356,non
NewYork_MATERIEL_INFO_2026100510,serveur,modèle par défaut,1.3,non
Paris_MATERIEL_INFO_202610050,pc fixe tout-en-un,imac 27pouces retina,0.45,non
Paris_MATERIEL_INFO_202610052,pc portable,precision 7xxx,0.304,non
Paris_MATERIEL_INFO_202610053,pc fixe,omen,0.29,non
Paris_MATERIEL_INFO_202610054,imprimante,laser a3 (40-99kg),0.96,non
Paris_MATERIEL_INFO_202610055,pc fixe,zhan,0.264,non
Paris_MATERIEL_INFO_202610056,pc portable,macbook air,0.25,non
Paris_MATERIEL_INFO_202610058,vidéo projecteur,pour amphi,0.2,non
Shanghai_MATERIEL_INFO_202610053,pc fixe tout-en-un,optiplex all-in-one 5xxx,0.318,non
Shanghai_MATERIEL_INFO_202610054,pc portable,macbook air,0.25,non
Shanghai_MATERIEL_INFO_202610056,pc fixe tout-en-un,imac 27pouces retina,0.45,non
Shanghai_MATERIEL_INFO_202610057,pc fixe tout-en-un,modèle par défaut,0.352,non
Shanghai_MATERIEL_INFO_202610058,pc portable,precision 7xxx,0.304,non
Shanghai_MATERIEL_INFO_202610059,vidéo projecteur,modèle par défaut,0.094,non
Shanghai_MATERIEL_INFO_2026100510,pc fixe,precision tower 5xxx,0.44,non
Shanghai_MATERIEL_INFO_2026100511,serveur,modèle par défaut,1.3,non
Shanghai_MATERIEL_INFO_2026100512,pc fixe tout-en-un,imac pro,0.7,non
Shanghai_MATERIEL_INFO_202610060,pc fixe,optiplex micro,0.174,non
BERLIN_MATERIEL_INFO_202610061,pc fixe,precision tower 7xxx,0.555,non
LONDON_MATERIEL_INFO_202610065,pc fixe,"elitedesk (tower, sff, one)",0.393,non
NewYork_MATERIEL_INFO_202610061,pc fixe,"elite (tower, sff, one)",0.393,non
Shanghai_MATERIEL_INFO_202610061,pc fixe,zhan,0.264,non
Paris_MATERIEL_INFO_202610062,pc fixe tout-en-un,optiplex all-in-one 7xxx,0.382,non
NewYork_MATERIEL_INFO_202610060,pc portable,elitebook 6xx,0.175,non
NewYork_MATERIEL_INFO_202610062,pc portable,zbook,0.303,non
LA_MATERIEL_INFO_202610060,pc portable,zbook,0.303,non
NewYork_MATERIEL_INFO_202610063,pc portable,precision 5xxx,0.28,non
LONDON_MATERIEL_INFO_202610063,pc portable,moyenne 13pouces,0.25,non
BERLIN_MATERIEL_INFO_202610060,pc portable,moyenne 17pouces,0.365,non
Shanghai_MATERIEL_INFO_202610063,ecran,modèle par défaut,0.43,non
Paris_MATERIEL_INFO_202610061,imprimante,modèle par défaut,0.5,non
LONDON_MATERIEL_INFO_202610062,telephone ip,modèle par défaut,0.017,non
Paris_MATERIEL_INFO_202610060,serveur,noeud de calcul,1.3,non
LONDON_MATERIEL_INFO_202610072,pc fixe,optiplex tower,0.26,non
Paris_MATERIEL_INFO_202610073,pc fixe,wyse thin client,0.069,non
NewYork_MATERIEL_INFO_202610071,pc fixe,precision tower 3xxx,0.285,non
LA_MATERIEL_INFO_202610074,pc fixe,precision tower 3xxx,0.285,non
LA_MATERIEL_INFO_202610077,pc fixe,precision tower 5xxx,0.44,non
Shanghai_MATERIEL_INFO_202610075,pc fixe,precision tower 7xxx,0.555,non
NewYork_MATERIEL_INFO_202610075,pc fixe,mac mini,0.27,non
BERLIN_MATERIEL_INFO_202610070,pc fixe,"prodesk (tower, sff)",0.322,non
NewYork_MATERIEL_INFO_202610072,pc fixe,pc fixe (moy),0.3,non
NewYork_MATERIEL_INFO_202610073,pc fixe tout-en-un,modèle par défaut,0.352,non
LONDON_MATERIEL_INFO_202610070,pc fixe tout-en-un,optiplex all-in-one 5xxx,0.318,non
Paris_MATERIEL_INFO_202610072,pc fixe tout-en-un,imac 21pouces retina,0.3,non
LONDON_MATERIEL_INFO_202610075,pc fixe tout-en-un,imac 27pouces retina,0.45,non
LA_MATERIEL_INFO_202610076,pc portable,victus,0.267,non
LONDON_MATERIEL_INFO_202610076,pc portable,elitebook 6xx,0.175,non
LONDON_MATERIEL_INFO_202610071,pc portable,elitebook 10xx,0.223,non
Shanghai_MATERIEL_INFO_202610070,pc portable,zbook,0.303,non
Shanghai_MATERIEL_INFO_202610076,pc portable,latitude 3xxx,0.22,non
Shanghai_MATERIEL_INFO_202610077,pc portable,macbook pro 13pouces,0.256,non
NewYork_MATERIEL_INFO_202610070,pc portable,macbook pro 15/16pouces,0.33,non
LA_MATERIEL_INFO_202610070,ecran,modèle par défaut,0.43,non
NewYork_MATERIEL_INFO_202610077,vidéo projecteur,pour salle,0.15,non
LONDON_MATERIEL_INFO_202610074,vidéo projecteur,pour amphi,0.2,non
Shanghai_MATERIEL_INFO_202610078,tablette,modèle par défaut,0.15,non
Paris_MATERIEL_INFO_202610071,tablette,modèle par défaut,0.15,non
NewYork_MATERIEL_INFO_202610076,telephone ip,modèle par défaut,0.017,non
LA_MATERIEL_INFO_202610073,disque dur,modèle par défaut,0.01,non
Paris_MATERIEL_INFO_202610087,pc fixe,optiplex micro,0.174,non
Shanghai_MATERIEL_INFO_202610080,pc fixe,precision tower 3xxx,0.285,non
Paris_MATERIEL_INFO_202610080,pc fixe,mac pro,0.9,non
BERLIN_MATERIEL_INFO_202610082,pc fixe,"elite (tower, sff, one)",0.393,non
Shanghai_MATERIEL_INFO_202610084,pc fixe,omen,0.29,non
LONDON_MATERIEL_INFO_202610087,pc fixe,z,0.409,non
LONDON_MATERIEL_INFO_202610084,pc fixe tout-en-un,modèle par défaut,0.352,non
Shanghai_MATERIEL_INFO_202610082,pc fixe tout-en-un,imac 27pouces retina,0.45,non
NewYork_MATERIEL_INFO_202610082,pc portable,victus,0.267,non
NewYork_MATERIEL_INFO_202610081,pc portable,victus,0.267,non
Paris_MATERIEL_INFO_202610083,pc portable,elitebook 6xx,0.175,non
BERLIN_MATERIEL_INFO_202610084,pc portable,latitude 5xxx,0.3,non
Paris_MATERIEL_INFO_202610084,pc portable,precision 3xxx,0.266,non
LA_MATERIEL_INFO_202610083,pc portable,precision 5xxx,0.28,non
LONDON_MATERIEL_INFO_202610081,pc portable,macbook air retina,0.176,non
Paris_MATERIEL_INFO_202610088,pc portable,macbook pro 13pouces,0.256,non
LONDON_MATERIEL_INFO_202610083,pc portable,macbook pro 15/16pouces,0.33,non
Shanghai_MATERIEL_INFO_202610083,pc portable,moyenne 13pouces,0.25,non
Paris_MATERIEL_INFO_202610086,ecran,32pouces et plus,0.59,non
BERLIN_MATERIEL_INFO_202610080,vidéo projecteur,modèle par défaut,0.094,non
Paris_MATERIEL_INFO_202610082,imprimante,modèle par défaut,0.5,non
LONDON_MATERIEL_INFO_202610085,imprimante,laser a3 (40-99kg),0.96,non
Paris_MATERIEL_INFO_202610081,serveur,noeud de calcul,1.3,non
LONDON_MATERIEL_INFO_202610093,pc fixe,modèle par défaut,0.35,non
Paris_MATERIEL_INFO_202610095,pc fixe,optiplex micro,0.174,non
Paris_MATERIEL_INFO_202610094,pc fixe,precision tower 3xxx,0.285,non
LA_MATERIEL_INFO_202610097,pc fixe,mac pro,0.9,non
Shanghai_MATERIEL_INFO_202610091,pc fixe,elite mini,0.137,non
LONDON_MATERIEL_INFO_202610094,pc fixe,omen,0.29,non
Paris_MATERIEL_INFO_202610097,pc fixe,pc fixe (moy),0.3,non
Paris_MATERIEL_INFO_2026100910,pc fixe tout-en-un,optiplex all-in-one 5xxx,0.318,non
BERLIN_MATERIEL_INFO_202610091,pc fixe tout-en-un,optiplex all-in-one 7xxx,0.382,non
LONDON_MATERIEL_INFO_202610091,pc portable,modèle par défaut,0.26,non
Paris_MATERIEL_INFO_202610091,pc portable,omen,0.356,non
Shanghai_MATERIEL_INFO_202610092,pc portable,chromebook 11-13pouces,0.175,non
LA_MATERIEL_INFO_202610094,pc portable,elitebook 6xx,0.175,non
Paris_MATERIEL_INFO_202610090,pc portable,elitebook 8xx,0.29,non
LONDON_MATERIEL_INFO_202610090,pc portable,probook,0.226,non
Paris_MATERIEL_INFO_202610098,pc portable,zbook studio,0.379,non
Shanghai_MATERIEL_INFO_202610090,pc portable,latitude 3xxx,0.22,non
NewYork_MATERIEL_INFO_202610096,pc portable,latitude 5xxx,0.3,non
Paris_MATERIEL_INFO_202610092,pc portable,macbook air retina,0.176,non
LONDON_MATERIEL_INFO_202610092,pc portable,macbook pro 15/16pouces,0.33,non
NewYork_MATERIEL_INFO_202610090,ecran,modèle par défaut,0.43,non
NewYork_MATERIEL_INFO_202610094,ecran,jusqu'à 23pouces,0.35,non
LA_MATERIEL_INFO_202610096,ecran,24pouces-31pouces,0.43,non
NewYork_MATERIEL_INFO_202610093,vidéo projecteur,transportable,0.094,non
NewYork_MATERIEL_INFO_202610091,vidéo projecteur,transportable,0.094,non
LA_MATERIEL_INFO_202610095,smartphone,modèle par défaut,0.063,non
BERLIN_MATERIEL_INFO_202610090,imprimante,laser a3 (40-99kg),0.96,non
Paris_MATERIEL_INFO_202610099,telephone ip,modèle par défaut,0.017,non
LA_MATERIEL_INFO_202610092,telephone ip,modèle par défaut,0.017,non
BERLIN_MATERIEL_INFO_202610100,borne wifi,modèle par défaut,0.01,non
BERLIN_MATERIEL_INFO_202610101,pc fixe tout-en-un,imac pro,0.7,non
BERLIN_MATERIEL_INFO_202610102,pc portable,precision 7xxx,0.304,non
BERLIN_MATERIEL_INFO_202610104,pc portable,zbook studio,0.379,non
BERLIN_MATERIEL_INFO_202610105,smartphone,modèle par défaut,0.063,non
LONDON_MATERIEL_INFO_202610101,pc fixe tout-en-un,imac 21pouces,0.29,non
LONDON_MATERIEL_INFO_202610102,pc portable,elitebook 8xx,0.29,non
LONDON_MATERIEL_INFO_202610106,pc portable,macbook air pre-retina,0.31,non
LONDON_MATERIEL_INFO_202610107,pc fixe tout-en-un,mac pro,0.9,non
LONDON_MATERIEL_INFO_202610109,pc fixe,wyse thin client,0.069,non
LONDON_MATERIEL_INFO_2026101010,pc fixe tout-en-un,mac pro,0.9,non
LA_MATERIEL_INFO_202610100,pc fixe tout-en-un,imac 27pouces retina,0.45,non
LA_MATERIEL_INFO_202610102,pc portable,zbook,0.303,non
LA_MATERIEL_INFO_202610103,vidéo projecteur,transportable,0.094,non
LA_MATERIEL_INFO_202610104,pc fixe,zhan,0.264,non
LA_MATERIEL_INFO_202610106,telephone ip,modèle par défaut,0.017,non
LA_MATERIEL_INFO_202610107,pc fixe,"elite (tower, sff, one)",0.393,non
LA_MATERIEL_INFO_202610109,serveur,modèle par défaut,1.3,non
NewYork_MATERIEL_INFO_202610102,ecran,24pouces-31pouces,0.43,non
NewYork_MATERIEL_INFO_202610104,pc fixe,precision tower 7xxx,0.555,non
NewYork_MATERIEL_INFO_202610106,pc portable,precision 5xxx,0.28,non
Paris_MATERIEL_INFO_202610100,serveur,serveur de stockage,2.5,non
Paris_MATERIEL_INFO_202610101,pc portable,latitude 7xxx,0.264,non
Shanghai_MATERIEL_INFO_202610101,pc portable,precision 5xxx,0.28,non
Shanghai_MATERIEL_INFO_202610103,pc portable,macbook air pre-retina,0.31,non
Shanghai_MATERIEL_INFO_202610104,serveur,serveur de stockage,2.5,non
Shanghai_MATERIEL_INFO_202610106,pc portable,victus,0.267,non
Shanghai_MATERIEL_INFO_202610107,pc fixe,precision tower 5xxx,0.44,non
Shanghai_MATERIEL_INFO_202610108,pc fixe,wyse thin client,0.069,non
Shanghai_MATERIEL_INFO_2026101010,pc portable,chromebook 11-13pouces,0.175,non
Shanghai_MATERIEL_INFO_2026101011,pc portable,latitude 5xxx,0.3,non
NewYork_MATERIEL_INFO_202610115,pc fixe,mac pro,0.9,non
BERLIN_MATERIEL_INFO_202610110,pc fixe,"elitedesk (tower, sff, one)",0.393,non
Paris_MATERIEL_INFO_202610112,pc fixe,rasberry pi 4,0.015,non
NewYork_MATERIEL_INFO_202610118,pc fixe,rasberry pi 4,0.015,non
NewYork_MATERIEL_INFO_202610114,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
LA_MATERIEL_INFO_202610113,pc fixe tout-en-un,optiplex all-in-one 7xxx,0.382,non
NewYork_MATERIEL_INFO_202610110,pc fixe tout-en-un,imac 27pouces retina,0.45,non
Shanghai_MATERIEL_INFO_202610111,pc portable,modèle par défaut,0.26,non
LA_MATERIEL_INFO_202610112,pc portable,probook,0.226,non
LONDON_MATERIEL_INFO_202610110,pc portable,macbook air pre-retina,0.31,non
LONDON_MATERIEL_INFO_202610111,pc portable,macbook pro 13pouces,0.256,non
Paris_MATERIEL_INFO_202610114,pc portable,macbook pro 15/16pouces,0.33,non
LA_MATERIEL_INFO_202610114,ecran,jusqu'à 23pouces,0.35,non
LA_MATERIEL_INFO_202610111,ecran,32pouces et plus,0.59,non
Shanghai_MATERIEL_INFO_202610110,vidéo projecteur,transportable,0.094,non
NewYork_MATERIEL_INFO_202610116,smartphone,modèle par défaut,0.063,non
NewYork_MATERIEL_INFO_202610112,station d'accueil,modèle par défaut,0.026,non
Paris_MATERIEL_INFO_202610121,pc fixe,precision tower 5xxx,0.44,non
NewYork_MATERIEL_INFO_202610121,pc fixe,mac mini,0.27,non
Shanghai_MATERIEL_INFO_202610127,pc fixe,mac pro,0.9,non
NewYork_MATERIEL_INFO_202610124,pc fixe,mac pro,0.9,non
LONDON_MATERIEL_INFO_202610126,pc fixe,elite mini,0.137,non
BERLIN_MATERIEL_INFO_202610121,pc fixe,"prodesk (tower, sff)",0.322,non
Shanghai_MATERIEL_INFO_202610123,pc fixe,omen,0.29,non
Shanghai_MATERIEL_INFO_202610121,pc fixe,station de travail (moy),0.6,non
Shanghai_MATERIEL_INFO_202610125,pc fixe tout-en-un,optiplex all-in-one 3xxx,0.241,non
Shanghai_MATERIEL_INFO_202610126,pc portable,omen,0.356,non
NewYork_MATERIEL_INFO_202610125,pc portable,omen,0.356,non
Shanghai_MATERIEL_INFO_202610124,pc portable,elitebook 10xx,0.223,non
LONDON_MATERIEL_INFO_202610122,pc portable,elitebook 10xx,0.223,non
Shanghai_MATERIEL_INFO_202610120,pc portable,precision 5xxx,0.28,non
LONDON_MATERIEL_INFO_202610125,pc portable,precision 5xxx,0.28,non
LONDON_MATERIEL_INFO_202610121,pc portable,macbook pro 15/16pouces,0.33,non
NewYork_MATERIEL_INFO_202610126,pc portable,moyenne 13pouces,0.25,non
Paris_MATERIEL_INFO_202610120,pc portable,moyenne 14/15pouces,0.294,non
Shanghai_MATERIEL_INFO_202610122,ecran,jusqu'à 23pouces,0.35,non
NewYork_MATERIEL_INFO_202610128,tablette,modèle par défaut,0.15,non
LA_MATERIEL_INFO_202610121,tablette,modèle par défaut,0.15,non
NewYork_MATERIEL_INFO_202610120,imprimante,laser a3 (40-99kg),0.96,non
BERLIN_MATERIEL_INFO_202610124,imprimante,laser a3 (40-99kg),0.96,non
LA_MATERIEL_INFO_202610122,station d'accueil,modèle par défaut,0.026,non
LA_MATERIEL_INFO_202610123,borne wifi,modèle par défaut,0.01,non
LONDON_MATERIEL_INFO_202610124,borne wifi,modèle par défaut,0.01,non
BERLIN_MATERIEL_INFO_202610125,serveur,noeud de calcul,1.3,non
NewYork_MATERIEL_INFO_2026101211,serveur,serveur de stockage,2.5,non
LONDON_MATERIEL_INFO_2026101312,pc fixe,optiplex micro,0.174,non
Shanghai_MATERIEL_INFO_202610130,pc fixe,optiplex tower,0.26,non
LONDON_MATERIEL_INFO_202610136,pc fixe,mac mini,0.27,non
NewYork_MATERIEL_INFO_202610136,pc fixe,"prodesk (tower, sff)",0.322,non
BERLIN_MATERIEL_INFO_202610131,pc fixe,station de travail (moy),0.6,non
LA_MATERIEL_INFO_202610131,pc fixe tout-en-un,optiplex all-in-one 5xxx,0.318,non
LONDON_MATERIEL_INFO_2026101310,pc fixe tout-en-un,imac 21pouces,0.29,non
BERLIN_MATERIEL_INFO_202610132,pc fixe tout-en-un,mac pro,0.9,non
Paris_MATERIEL_INFO_202610131,pc portable,chromebook 14-15pouces,0.17,non
BERLIN_MATERIEL_INFO_202610133,pc portable,latitude 3xxx,0.22,non
LONDON_MATERIEL_INFO_2026101311,pc portable,precision 3xxx,0.266,non
Paris_MATERIEL_INFO_202610132,pc portable,precision 5xxx,0.28,non
NewYork_MATERIEL_INFO_202610132,pc portable,precision 5xxx,0.28,non
NewYork_MATERIEL_INFO_202610130,pc portable,precision 5xxx,0.28,non
LONDON_MATERIEL_INFO_202610131,pc portable,precision 7xxx,0.304,non
NewYork_MATERIEL_INFO_202610133,pc portable,macbook air,0.25,non
Shanghai_MATERIEL_INFO_202610134,pc portable,macbook pro 13pouces,0.256,non
Shanghai_MATERIEL_INFO_202610135,pc portable,moyenne 14/15pouces,0.294,non
BERLIN_MATERIEL_INFO_202610130,ecran,modèle par défaut,0.43,non
LONDON_MATERIEL_INFO_202610138,vidéo projecteur,modèle par défaut,0.094,non
Paris_MATERIEL_INFO_202610130,tablette,modèle par défaut,0.15,non
LONDON_MATERIEL_INFO_202610139,smartphone,modèle par défaut,0.063,non
LONDON_MATERIEL_INFO_202610133,station d'accueil,modèle par défaut,0.026,non
LA_MATERIEL_INFO_202610134,clavier,modèle par défaut,0.024,non
Shanghai_MATERIEL_INFO_202610131,serveur,serveur de stockage,2.5,non
Shanghai_MATERIEL_INFO_202610140,pc fixe,optiplex small,0.24,non
LA_MATERIEL_INFO_202610142,pc fixe,precision tower 7xxx,0.555,non
